Department,Department Name,Property Id,Property Name,Year Ending,Address 1,City,State/Province,Postal Code,Property GFA - EPA Calculated (Buildings) (ft²),Primary Property Type - Self Selected,Year Built,Electricity Use  Generated from Onsite Renewable Systems and Used Onsite (kWh),Electricity Use - Grid Purchase (kWh),Natural Gas Use (therms),Propane Use (kBtu),Water Use (All Water Sources) (kgal),Percent of Electricity that is Green Power,Green Power - Onsite and Offsite (kWh),Site Energy Use (kBtu),ENERGY STAR Score,LEED Certified,Location
CAL FIRE,California Department of Forestry and Fire Protection,3940062,CNR-SKU Macdoel FS - 2014 E P Complete ZZ,12/31/2014,101 Meiss Lake Road,Macdoel,California,96057,,Fire Station,1943,,19420,,83204.8,39,0%,0,149465.8,,,"101 Meiss Lake Road
Macdoel, California 96057
(41.822429, -121.999997)"
CAL FIRE,California Department of Forestry and Fire Protection,3940220,CSR-TUU Porterville FS 2014 E N Complete,12/31/2014,26488 Ave 140,Porterville,California,93257,,Fire Station,1967,,45286.4,769.999944,,1880.5,0%,0,231517.1,,,"26488 Ave 140
Porterville, California 93257
(36.043914, -118.980916)"
CAL FIRE,California Department of Forestry and Fire Protection,3939981,CNR-LNU Napa FS - 2014 E N Complete ZZ,12/31/2014,1820 Monticello Rd.,Napa,California,94558,,Fire Station,1999,,89236.1,1251.624941,,416,0%,0,429636.2,,,"1820 Monticello Rd.
Napa, California 94558
(38.337002, -122.261728)"
CAL FIRE,California Department of Forestry and Fire Protection,3939985,CNR-LNU Sonoma AAB - 2014 E P Complete,12/31/2014,2235 Airport Blvd.,Santa Rosa,California,95403,,Fire Station,2002,,52488.5,,31795.2,680.9,0%,0,210886.1,,,"2235 Airport Blvd.
Santa Rosa, California 95403
(38.510812, -122.805233)"
CAL FIRE,California Department of Forestry and Fire Protection,3939921,CNR-BTU Harts Mill FS - 2014 E P Complete,12/31/2014,9476 Oroville Quincy Hwy.,Berry Creek,California,95916,,Fire Station,2009,,31946.8,,91264,46.1,0%,0,200266.4,,,"9476 Oroville Quincy Hwy.
Berry Creek, California 95916
(39.625751, -121.43478)"
CAL FIRE,California Department of Forestry and Fire Protection,3940036,CNR-SCU Sweetwater FS - 2014 E P Complete ZZ,12/31/2014,47625 Mines Rd.,Livermore,California,94550,,Fire Station,2007,,38004,,55200,18.2,0%,0,184869.7,,,"47625 Mines Rd.
Livermore, California 94550
(37.397099, -121.490981)"
CAL FIRE,California Department of Forestry and Fire Protection,3940009,CNR-MEU Ukiah AAB - 2014 E P N Complete,12/31/2014,2690 N State Street,Ukiah,California,95482,,Fire Station,2006,,59616.9,1848.050525,10948,680,0%,0,399165.9,,,"2690 N State Street
Ukiah, California 95482
(39.185271, -123.209869)"
CAL FIRE,California Department of Forestry and Fire Protection,3940094,CSR-BEU Hollister AAB 2014 E Complete,12/31/2014,2300 San Felipe Rd,Hollister,California,95024,,Fire Station,1986,,50534.6,,,680,0%,0,172424,,,"2300 San Felipe Rd
Hollister, California 95024
(36.889263, -121.400744)"
CAL FIRE,California Department of Forestry and Fire Protection,3939910,CNR-AEU El Dorado FS 2014 E P Complete,12/31/2014,5660 Mother Lode Drive,Placerville,California,95667,,Fire Station,2014,,64973.8,,285292,694.9,0%,0,506982.7,,,"5660 Mother Lode Drive
Placerville, California 95667
(38.679801, -120.870461)"
CAL FIRE,California Department of Forestry and Fire Protection,3940055,CNR-SHU Fawn Lodge FS 2014 E P Complete,12/31/2014,1000 West Cypress Ave.,Redding,California,96001,,Fire Station,2014,,12828,,46662.4,55.7,0%,0,90431.5,,,"1000 West Cypress Ave.
Redding, California 96001
(40.57525, -122.383093)"
CAL FIRE,California Department of Forestry and Fire Protection,3940192,CSR-SLU San Luis Obispo FS - 2014 E Complete,12/31/2014,635 N Santa Rosa,San Luis Obispo,California,93405,,Fire Station,1939,,185928,,,39.8,0%,0,634386.5,,,"635 N Santa Rosa
San Luis Obispo, California 93405
(35.304971, -120.677904)"
CAL FIRE,California Department of Forestry and Fire Protection,3940053,CNR-SHU Headquarters UH/ECC 2014 E MNG share 8-26-2015,12/31/2014,875 Cypress Ave.,Redding,California,96001,,Fire Station,1899,,417679,,,33.6,0%,0,,,,"875 Cypress Ave.
Redding, California 96001
(40.574948, -122.382292)"
CAL FIRE,California Department of Forestry and Fire Protection,3939942,CNR-HUU Alder CC 2014 2014 RBO-E/PP CDF Complete,12/31/2014,1400 Alder Camp Road PO Box 906,Klamath,California,95548,,Fire Station,1961,,,,,1131.8,,,,,,"1400 Alder Camp Road PO Box 906
Klamath, California 95548
(41.49956, -124.067442)"
CAL FIRE,California Department of Forestry and Fire Protection,3940006,CNR-MEU Laytonville FS - 2014 E P Complete,12/31/2014,46101 N Hwy 101,Laytonville,California,95454,,Fire Station,1952,,31359.9,,59248,96,0%,0,166247.9,,,"46101 N Hwy 101
Laytonville, California 95454
(39.702511, -123.487162)"
CAL FIRE,California Department of Forestry and Fire Protection,3940069,CNR-TGU Salt Creek CC 2014 RBO-E/PP Complete Federal,12/31/2014,10655 Round Valley Rd,Paskenta,California,96074,,Fire Station,1991,,,,,1506.2,,,,,,"10655 Round Valley Rd
Paskenta, California 96074
(39.822353, -122.629676)"
CAL FIRE,California Department of Forestry and Fire Protection,3940096,CSR-BEU Antelope Paicines FS - 2014 E P Complete CDF,12/31/2014,20400 Panoche Road,Paicines,California,95043,,Fire Station,2006,,11907.5,,27784,34.6,0%,0,68412.4,,,"20400 Panoche Road
Paicines, California 95043
(36.634383, -121.020266)"
CAL FIRE,California Department of Forestry and Fire Protection,3940075,CNR-TGU Red Bluff ECC 2014 E P N Complete,12/31/2014,605 Antelope Blvd,Red Bluff,California,96080,,Fire Station,1899,,107335.4,433.1333131,19927.2,14.1,0%,0,429468.9,,,"605 Antelope Blvd
Red Bluff, California 96080
(40.185956, -122.204063)"
CAL FIRE,California Department of Forestry and Fire Protection,3940013,CNR-NEU Grass Valley AAB 2014 MEE Federal no meter in ES,12/31/2014,13120 Loma Rica Drive,Grass Valley,California,95945,,Fire Station,1982,,,,,680,,,,,,"13120 Loma Rica Drive
Grass Valley, California 95945
(39.221609, -121.000574)"
CAL FIRE,California Department of Forestry and Fire Protection,3940081,CSR-BDU Prado CC 2014 MEE - same address CSR-BDU Chino Hills FS CDF,12/31/2014,14467 Central Ave,Chino,California,91710,,Fire Station,1961,,,,,1443.8,,,,,,"14467 Central Ave
Chino, California 91710
(33.99075, -117.689038)"
CAL FIRE,California Department of Forestry and Fire Protection,3939990,CNR-LNU Hilton FS  - 2014 E P Complete,12/31/2014,12604 River Road,Guerneville,California,95446,,Fire Station,1964,,17960.3,,64712.8,55.7,0%,0,125993.4,,,"12604 River Road
Guerneville, California 95446
(38.506052, -122.954673)"
CAL FIRE,California Department of Forestry and Fire Protection,3940213,CSR-TCU Tuolumne-Calaveras HQ 2014 E N Complete,12/31/2014,785 Mountain Ranch Road,San Andreas,California,92549,,Fire Station,1899,,247276.4,1117.028005,,83.5,0%,0,955410.1,,,"785 Mountain Ranch Road
San Andreas, California 92549
(38.191145, -120.670482)"
CAL FIRE,California Department of Forestry and Fire Protection,3940181,CSR Riverside HQ 2014 E N Complete,12/31/2014,2524 Mulberry Street,Riverside,California,92501,,Fire Station,1960,,391539.9,3878.999952,,8.6,0%,0,1723834.4,,,"2524 Mulberry Street
Riverside, California 92501
(33.990953, -117.361714)"
CAL FIRE,California Department of Forestry and Fire Protection,3939931,CNR-CZU Belmont San Mateo Co. FS 2014 RBO-E County,12/31/2014,20 Tower Road,San Mateo,California,94402,,Fire Station,1899,,,,,0,,,,,,"20 Tower Road
San Mateo, California 94402
(37.511885, -122.333257)"
CAL FIRE,California Department of Forestry and Fire Protection,3939915,CNR-BTU Chico AAB - 2014 E Complete,12/31/2014,1335 Fortress Street,Chico,California,95926,,Fire Station,1968,,38106.4,,,680,0%,0,130019.1,,,"1335 Fortress Street
Chico, California 95926
(39.803635, -121.856803)"
CAL FIRE,California Department of Forestry and Fire Protection,3939934,CNR-CZU Big Creek FS - 2014 E P Complete,12/31/2014,240 Swanton Road,Davenport,California,95017,,Fire Station,1978,,25552.1,,108652,46.1,0%,0,195835.9,,,"240 Swanton Road
Davenport, California 95017
(37.049068, -122.223362)"
CAL FIRE,California Department of Forestry and Fire Protection,3939991,CNR-LNU Occidental FS - 2014 E P Complete,12/31/2014,3100 Acreage Lane,Sebastopol,California,95472,,Fire Station,1980,,10984.2,,46892.4,30.7,0%,0,84370.6,,,"3100 Acreage Lane
Sebastopol, California 95472
(38.415289, -122.941137)"
CAL FIRE,California Department of Forestry and Fire Protection,3940118,CSR-FKU Squaw Valley FS 2014 E MPP CDF,12/31/2014,32515 E Kings Canyon Rd,Squaw Valley,California,93675,,Fire Station,2005,,51786.8,,,83.5,0%,0,,,,"32515 E Kings Canyon Rd
Squaw Valley, California 93675
(36.749508, -119.223644)"
CAL FIRE,California Department of Forestry and Fire Protection,3940024,CNR-NEU Dobbins FS 2014 E MPP,12/31/2014,9946 Marysville Rd.,Oregon House,California,95935,,Fire Station,1965,,871.9,,,47.4,0%,0,,,,"9946 Marysville Rd.
Oregon House, California 95935
(39.382339, -121.220669)"
CAL FIRE,California Department of Forestry and Fire Protection,3939954,CNR-HUU Trinidad FS 2014 E P Complete CDF,12/31/2014,923 Patricks Point Dr.,Trinidad,California,95570,,Fire Station,1952,,23112.3,,85412.8,83.5,0%,0,164271.8,,,"923 Patricks Point Dr.
Trinidad, California 95570
(41.076301, -124.145812)"
CAL FIRE,California Department of Forestry and Fire Protection,3940113,CSR-FKU Millerton FS 2014 E MPP Federal,12/31/2014,4091 E Millerton Rd ,Sanger,California,93626,,Fire Station,1949,,181743.2,,,58.6,0%,0,,,,"4091 E Millerton Rd
Sanger, California 93626
(36.993289, -119.708163)"
CAL FIRE,California Department of Forestry and Fire Protection,3939959,CNR-LMU Antelope Susanville CC 2014 RBO-E Complete State-Other,12/31/2014,"711-045 Center Rd, P.O. Box 908",Susanville,California,96130,,Fire Station,1899,,,,,1506.2,,,,,,"711-045 Center Rd, P.O. Box 908
Susanville, California 96130
(40.38717, -120.396394)"
CAL FIRE,California Department of Forestry and Fire Protection,3940176,CSR-RRU San Jacinto FS 2014 E MPP,12/31/2014,132 South San Jacinto Rd,San Jacinto,California,92583,,Fire Station,1979,,68002.4,,,83.5,0%,0,,,,"132 South San Jacinto Rd
San Jacinto, California 92583
(33.786926, -116.958895)"
CAL FIRE,California Department of Forestry and Fire Protection,3939923,CNR-BTU Paradise FS 2014 E N Complete ZZ,12/31/2014,1464 Forest Service Rd.,Paradise,California,95969,,Fire Station,2000,,23926,929.9999443,,46.1,0%,0,174635.5,,,"1464 Forest Service Rd.
Paradise, California 95969
(39.784975, -121.590737)"
CAL FIRE,California Department of Forestry and Fire Protection,3940137,CSR-MMU Mnt Bullion Camp2 CC 2014 E Complete CDF,12/31/2014,"5732 Mt. Bullion Access Rd, P.O. Box 5006",Mariposa,California,95338,,Fire Station,1899,,7354,,,1381.4,0%,0,25091.8,,,"5732 Mt. Bullion Access Rd, P.O. Box 5006
Mariposa, California 95338
"
CAL FIRE,California Department of Forestry and Fire Protection,3940138,CSR-MVU Rainbow CC 2014 MEE no energy meters CDF,12/31/2014,8215 Rainbow Heights Rd; Fallbrook,Fallbrook,California,92028,,Fire Station,1998,,,,,944.6,,,,,,"8215 Rainbow Heights Rd; Fallbrook
Fallbrook, California 92028
"
CAL FIRE,California Department of Forestry and Fire Protection,3940206,CSR-TCU Murphys FS 2014 E MPP,12/31/2014,33 Apple Blossom Drive,Murphys,California,95247,,Fire Station,1998,,24795.3,,,30.7,0%,0,,,,"33 Apple Blossom Drive
Murphys, California 95247
(38.144822, -120.451039)"
CAL FIRE,California Department of Forestry and Fire Protection,3939986,CNR-LNU Cazadero FS - 2014 E P Complete ZZ,12/31/2014,4600 Cazadero Hwy.,Cazadero,California,95421,,Fire Station,1955,,7030,,39403.6,30.7,0%,0,63390,,,"4600 Cazadero Hwy.
Cazadero, California 95421
(38.51788, -123.080426)"
CAL FIRE,California Department of Forestry and Fire Protection,3940150,CSR-MVU Julian FS 2014 E MPP,12/31/2014,"1587 Hwy 78, Borrego Star Route",Julian,California,92036,,Fire Station,1899,,23508.9,,,32,0%,0,,,,"1587 Hwy 78, Borrego Star Route
Julian, California 92036
"
CAL FIRE,California Department of Forestry and Fire Protection,3940126,CSR-MMU Hornitos FS 2014 E MPP,12/31/2014,"3004 Bear Valley Rd, P.O. Box 373",Hornitos,California,95325,,Fire Station,1949,,20945.2,,,30.7,0%,0,,,,"3004 Bear Valley Rd, P.O. Box 373
Hornitos, California 95325
(37.511903, -120.239243)"
CAL FIRE,California Department of Forestry and Fire Protection,3940154,CSR-MVU Potrero FS 2014 E MPP,12/31/2014,"25130 Hwy 94, P.O. Box 92",Potrero,California,91963,,Fire Station,2014,,24894.8,,,58.6,0%,0,,,,"25130 Hwy 94, P.O. Box 92
Potrero, California 91963
"
CAL FIRE,California Department of Forestry and Fire Protection,3940162,CSR-MVU Witch Creek FS 2014 E Complete,12/31/2014,"27330 Hwy 78, Star Route Box 660",Ramona,California,92065,,Fire Station,1957,,16648.7,,,58.6,0%,0,56805.5,,,"27330 Hwy 78, Star Route Box 660
Ramona, California 92065
"
CAL FIRE,California Department of Forestry and Fire Protection,3939996,CNR-LNU Delta CC - 2014 E Partial RBO-E/PP Complete CDF,12/31/2014,6246 Lambie Rd.,Suisun City,California,94585,,Fire Station,1988,,539474.7,,,1631,0%,0,1840688,,,"6246 Lambie Rd.
Suisun City, California 94585
(38.220173, -121.849137)"
CAL FIRE,California Department of Forestry and Fire Protection,3940155,CSR-MVU Ramona Hwy 67 FS 2014 E Complete,12/31/2014,16310 Hwy 67,Ramona,California,92065,,Fire Station,2007,,31746.7,,,83.5,0%,0,108319.7,,,"16310 Hwy 67
Ramona, California 92065
(33.010567, -116.954585)"
CAL FIRE,California Department of Forestry and Fire Protection,3939943,CNR-HUU Crescent City FS 2014 E P Complete,12/31/2014,1025 Hwy 101 N,Crescent City,California,95531,,Fire Station,1952,,19461,,86305.2,46.1,0%,0,152706.1,,,"1025 Hwy 101 N
Crescent City, California 95531
(41.765984, -124.194448)"
CAL FIRE,California Department of Forestry and Fire Protection,3940190,CSR-SLU Paso Robles FS 2014 E N Complete,12/31/2014,2510 Ramada Dr,Paso Robles,California,93446,,Fire Station,2014,,41598.1,1600.000042,,58.6,0%,0,301932.7,,,"2510 Ramada Dr
Paso Robles, California 93446
(35.581368, -120.696369)"
CAL FIRE,California Department of Forestry and Fire Protection,3940066,CNR-TGU Valley View CC 2014 RBO-E/PP Complete Federal,12/31/2014,3337 County Rd 307,Elk Creek,California,95939,,Fire Station,1993,,,,,1331.5,,,,,,"3337 County Rd 307
Elk Creek, California 95939
(39.594813, -122.547851)"
CAL FIRE,California Department of Forestry and Fire Protection,3939945,CNR-HUU Rohnerville AAB 2014 E P Complete Local govt,12/31/2014,2420 Airport Way,Fortuna,California,95540,,Fire Station,2000,,40334.3,,62376,801.2,0%,0,199996.6,,,"2420 Airport Way
Fortuna, California 95540
(40.555087, -124.130146)"
CAL FIRE,California Department of Forestry and Fire Protection,3940001,CNR-MEU Parlin Fork CC 2014 E Complete CDF,12/31/2014,23000 Hwy 20,Fort Bragg,California,95437,,Fire Station,2014,,3410,,,6106.2,0%,0,11635,,,"23000 Hwy 20
Fort Bragg, California 95437
(39.392193, -123.709316)"
CAL FIRE,California Department of Forestry and Fire Protection,3940107,CSR-BEU San Benito-Monterey UH/FS/ECC 2014 E MPP,12/31/2014,2221 Garden Road,Monterey,California,93940,,Fire Station,1965,,147589.3,,,83.5,0%,0,,,,"2221 Garden Road
Monterey, California 93940
(36.586162, -121.859331)"
CAL FIRE,California Department of Forestry and Fire Protection,3940171,CSR-RRU Anza FS 2014 E MPP,12/31/2014,P.O. Box 391489,Anza,California,92539,,Fire Station,1971,,55194,,,71,0%,0,,,,"P.O. Box 391489
Anza, California 92539
"
CAL FIRE,California Department of Forestry and Fire Protection,3939993,CNR-LNU Santa Rosa FS 2014 E N Complete ZZ,12/31/2014,2210 W College Ave.,Santa Rosa,California,95401,,Fire Station,1997,,95180,3095.096912,,469,0%,0,634263.9,,,"2210 W College Ave.
Santa Rosa, California 95401
(38.445279, -122.756087)"
CAL FIRE,California Department of Forestry and Fire Protection,3940143,CSR-MVU La Cima CC 2014 - State-Other RBO-MEE no energy meters,12/31/2014,15108 Sunrise Hwy,Julian,California,92036,,Fire Station,1967,,,,,46.1,,,,,,"15108 Sunrise Hwy
Julian, California 92036
(32.985239, -116.533102)"
CAL FIRE,California Department of Forestry and Fire Protection,3939989,CNR-LNU Healdsburg FS - 2014 E P Complete,12/31/2014,17475 Redwood Hwy.,Healdsburg,California,95448,,Fire Station,1950,,27684.9,,97621.2,64,0%,0,192082.2,,,"17475 Redwood Hwy.
Healdsburg, California 95448
(38.93691, -123.065404)"
CAL FIRE,California Department of Forestry and Fire Protection,3940183,CSR-SLU Cuesta CC 2014 E MPP State-Other,12/31/2014,San Joaquin Building 962,San Luis Obispo,California,93401,,Fire Station,2014,,14000,,,8.6,0%,0,,,,"San Joaquin Building 962
San Luis Obispo, California 93401
"
CAL FIRE,California Department of Forestry and Fire Protection,3939924,CNR-BTU Robinson Mill FS - 2014 E P Complete,12/31/2014,10 Robinson Mill Rd.,Oroville,California,95966,,Fire Station,1966,,29432.5,,75440,46.1,0%,0,175863.5,,,"10 Robinson Mill Rd.
Oroville, California 95966
(39.493884, -121.320067)"
CAL FIRE,California Department of Forestry and Fire Protection,3940184,CSR-SLU Cambria FS 2014 E MPP,12/31/2014,6126 Coverty Lane,Cambria,California,93428,,Fire Station,1899,,24440.6,,,39.8,0%,0,,,,"6126 Coverty Lane
Cambria, California 93428
"
CAL FIRE,California Department of Forestry and Fire Protection,3940189,CSR-SLU Parkhill FS 2014 E MPP,12/31/2014,6140 Parkhill Rd,Santa Margarita,California,93453,,Fire Station,1956,,40316.6,,,58.6,0%,0,,,,"6140 Parkhill Rd
Santa Margarita, California 93453
(35.406087, -120.544443)"
CAL FIRE,California Department of Forestry and Fire Protection,3940185,CSR-SLU Cayucos FS 2014 E MPP,12/31/2014,Hwy 1 at Chaney,Cayucos,California,93430,,Fire Station,2014,,17890.9,,,39.8,0%,0,,,,"Hwy 1 at Chaney
Cayucos, California 93430
"
CAL FIRE,California Department of Forestry and Fire Protection,3940002,CNR-MEU Boonville FS - 2014 E P Complete,12/31/2014,16001 Hwy 128,Boonville,California,95415,,Fire Station,2014,,54372.6,,171764,108.5,0%,0,357283.2,,,"16001 Hwy 128
Boonville, California 95415
(39.017889, -123.373935)"
CAL FIRE,California Department of Forestry and Fire Protection,3940194,CSR-VNC Ventura CC 2014 RBO-E no energy meters CDF,12/31/2014,2800 Wright,Camarillo,California,93010,,Fire Station,2014,,,,,33.6,,,,,,"2800 Wright
Camarillo, California 93010
(34.243838, -119.101849)"
CAL FIRE,California Department of Forestry and Fire Protection,3939976,CNR-LNU Kelsey-Cobb FS - 2014 E P Complete,12/31/2014,8948 Hwy 175,Kelseyville,California,95451,,Fire Station,1953,,20355.3,,31307.6,55.7,0%,0,100759.8,,,"8948 Hwy 175
Kelseyville, California 95451
(38.91232, -122.766674)"
CAL FIRE,California Department of Forestry and Fire Protection,3940186,CSR-SLU La Panza FS 2014 E MPP,12/31/2014,"5398 Pozo Rd, Star Route, Box 75A",Santa Margarita,California,93453,,Fire Station,1952,,13247.6,,,30.7,0%,0,,,,"5398 Pozo Rd, Star Route, Box 75A
Santa Margarita, California 93453
"
CAL FIRE,California Department of Forestry and Fire Protection,3940196,CSR-TCU Baseline CC 2014 E - Federal,12/31/2014,16009 New Peoria Rd,Jamestown,California,95327,,Fire Station,1989,,44621.5,,,8.6,0%,0,152248.5,,,"16009 New Peoria Rd
Jamestown, California 95327
"
CAL FIRE,California Department of Forestry and Fire Protection,3940198,CSR-TCU Altaville FS 2014 E Complete,12/31/2014,P.O. Box 182,Altaville,California,95221,,Fire Station,2012,,63698.8,,,46.1,0%,0,217340.3,,,"P.O. Box 182
Altaville, California 95221
"
CAL FIRE,California Department of Forestry and Fire Protection,3940199,CSR-TCU Arnold FS 2014 E MPP,12/31/2014,P.O. Box 166,Arnold,California,95223,,Fire Station,1965,,41572.7,,,55.7,0%,0,,,,"P.O. Box 166
Arnold, California 95223
"
CAL FIRE,California Department of Forestry and Fire Protection,3940200,CSR-TCU Blanchard FS 2014 E MPP,12/31/2014,2990 Hwy 132,La Grange,California,95329,,Fire Station,1981,,971.3,,,46.1,0%,0,,,,"2990 Hwy 132
La Grange, California 95329
"
